time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-09 21:30:00,cu2311C74000,cu2311C74000,1278.0,0.0,0.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,0.0,0.0,5
2023-05-09 22:00:00,cu2311C74000,cu2311C74000,1278.0,0.0,0.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,0.0,0.0,5
2023-05-09 22:30:00,cu2311C74000,cu2311C74000,1278.0,0.0,0.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,0.0,0.0,5
2023-05-09 23:00:00,cu2311C74000,cu2311C74000,1278.0,0.0,0.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,0.0,0.0,5
2023-05-09 23:30:00,cu2311C74000,cu2311C74000,1278.0,0.0,0.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,0.0,0.0,5
2023-05-10,cu2311C74000,cu2311C74000,1278.0,0.0,0.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,0.0,0.0,5
2023-05-10 00:30:00,cu2311C74000,cu2311C74000,1278.0,0.0,0.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,0.0,0.0,5
2023-05-10 01:00:00,cu2311C74000,cu2311C74000,1278.0,0.0,0.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,0.0,0.0,5
2023-05-10 09:30:00,cu2311C74000,cu2311C74000,1278.0,0.0,0.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,0.0,0.0,5
2023-05-10 10:00:00,cu2311C74000,cu2311C74000,1278.0,0.0,0.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,0.0,0.0,5
2023-05-10 10:45:00,cu2311C74000,cu2311C74000,1278.0,0.0,0.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,0.0,0.0,5
2023-05-10 11:15:00,cu2311C74000,cu2311C74000,1278.0,0.0,0.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,0.0,0.0,5
2023-05-10 13:45:00,cu2311C74000,cu2311C74000,860.0,1.0,4300.0,0.0,860.0,860.0,860.0,1278.0,1278.0,1278.0,860.0,860.0,860.0,1.0,4300.0,5
2023-05-10 14:15:00,cu2311C74000,cu2311C74000,860.0,0.0,0.0,0.0,860.0,860.0,860.0,860.0,1278.0,1278.0,860.0,860.0,860.0,1.0,4300.0,5
2023-05-10 14:45:00,cu2311C74000,cu2311C74000,860.0,0.0,0.0,0.0,860.0,860.0,860.0,860.0,1278.0,1278.0,860.0,860.0,860.0,1.0,4300.0,5
2023-05-10 15:00:00,cu2311C74000,cu2311C74000,860.0,0.0,0.0,0.0,860.0,860.0,860.0,860.0,1278.0,1278.0,860.0,860.0,860.0,1.0,4300.0,5
